decision_step,reward,stage1_vfa_in_kgCOD,stage1_vfa_out_kgCOD,stage1_vfa_produced_kgCOD,stage1_fermentable_in_kgCOD,stage2_vfa_in_kgCOD,stage2_vfa_out_kgCOD,stage2_vfa_removed_kgCOD,stage1_ch4_m3,stage2_ch4_m3,total_ch4_m3,chemical_m3,chemical_kmol,stage1_ph_violation_pH_d,stage2_ph_violation_pH_d,ph_violation_pH_d,reward_benefit,reward_chemical_cost,reward_ph_cost,reward_raw,time_d,episode_elapsed_d,episode_start_d,episode_start_index,influent_csv,use_dynamic_flow,action,stage1_signed_m3_d,stage2_signed_m3_d,stage1_pH_sp,stage2_pH_sp,stage1_pH,stage2_pH,stage1_vfa_kgCOD_m3,stage2_vfa_kgCOD_m3,stage1_q_NaOH_m3_d,stage1_q_HCl_m3_d,stage2_q_NaOH_m3_d,stage2_q_HCl_m3_d,q_ad_m3_d,stage1_q_ch4_m3_d,stage2_q_ch4_m3_d,stage1_acid_yield,stage2_vfa_conversion,stage2_ch4_per_vfa_in,policy,window_id,window_start_d
35,0.31057410969357135,0.0,185.42454627685353,185.42454627685353,977.9963438930947,185.42454627685353,0.5945025222364828,184.83004375461704,73.81765138175712,65.67915596442211,139.49680734617922,12.727922238446807,143.8255212944489,0.15934858423586462,0.0,0.15934858423586462,139.49680734617922,28.765104258889778,79.67429211793231,31.057410969357136,199.5,4.5,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-100.0,-1.823377907574443,7.0,7.0,5.151768585712041,7.015906870122278,6.511021323360372,0.021693169817980983,0.0,100.0,0.0,1.823377907574443,187.838099383489,588.8648508935813,628.0861209184951,0.18959635936749716,0.9967938305139555,0.35420960861545225,fixed_pH7_PI_both_stages,5,195.0
36,-0.31008330080384394,0.0,120.71175024719307,120.71175024719307,756.8355612213146,120.71175024719307,0.3388188444866013,120.37293140270647,34.41378829032396,70.70720071514599,105.12098900546995,6.414511585118935,156.44768712877746,0.2096795633201977,0.0,0.2096795633201977,105.12098900546995,31.289537425755494,104.83978166009885,-31.008330080384397,199.625,4.625,195.0,18720,digester_influent_original_dynamic.csv,True,-1,49.02990144054512,-2.2861912404063727,7.0,7.0,10.35832130521973,7.014926012246155,6.842332284717287,0.016791397761793742,49.02990144054512,0.0,0.0,2.2861912404063727,139.878720329514,519.6940331614426,495.20654197660554,0.15949534672022952,0.9971931577183434,0.5857524273349699,fixed_pH7_PI_both_stages,5,195.0
37,0.35630843277044943,0.0,143.77394188955694,143.77394188955694,789.3505632536213,143.77394188955694,0.366710109236579,143.40723178032036,84.89982300379812,62.969797277183986,147.86962028098213,12.772474836269325,144.3289656498434,0.166745967747937,0.0,0.166745967747937,147.86962028098213,28.865793129968683,83.37298387396851,35.630843277044946,199.75,4.75,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-100.0,-2.1797986901546107,7.0,7.0,5.242605277624406,7.011127069271007,7.1036610421047675,0.019631566906503025,0.0,100.0,0.0,2.1797986901546107,193.466092209881,685.7731081477202,560.8547515078524,0.18214206536692093,0.9974493979617094,0.4379778174653902,fixed_pH7_PI_both_stages,5,195.0
38,-0.13653786025103018,0.0,189.80375604569934,189.80375604569934,853.7912250649455,189.80375604569934,0.5954103147932363,189.20834573090605,40.4066365649039,74.4395861950942,114.84622275999811,6.042877418975863,148.12158125155722,0.19775138506957937,0.0,0.19775138506957937,114.84622275999811,29.624316250311445,98.87569253478969,-13.653786025103017,199.875,4.875,195.0,18720,digester_influent_original_dynamic.csv,True,-1,46.62018476912697,-1.722834582679932,7.0,7.0,9.670474970645284,7.019660934177352,7.3476668178345514,0.024017494658704473,46.62018476912697,0.0,0.0,1.722834582679932,196.557210301248,546.5300049623834,609.6797305807197,0.2223069884927214,0.9968630214322527,0.39219237672604995,fixed_pH7_PI_both_stages,5,195.0
39,0.59616972791921,0.0,151.42632599613685,151.42632599613685,663.4977947504171,151.42632599613685,0.45536534629737063,150.97096064983947,84.56022100330144,80.0720838092148,164.63230481251622,12.849037192210856,145.1941202719827,0.15195301593239735,0.0,0.15195301593239735,164.63230481251622,29.038824054396542,75.97650796619868,59.616972791921,200.0,5.0,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-100.0,-2.7922975376868657,7.0,7.0,5.17119274174672,7.013601611156111,7.610981161182252,0.020128101576731068,0.0,100.0,0.0,2.7922975376868657,130.330801332489,519.4921260061362,636.9406079696255,0.22822430940120567,0.9969928257632757,0.5287857529559132,fixed_pH7_PI_both_stages,5,195.0
40,-0.26615976973787453,0.0,100.17632244126439,100.17632244126439,457.3692003056163,100.17632244126439,0.22046610324704607,99.95585633801734,33.70807157423224,66.36039849283875,100.068470067071,6.321758554349494,154.5171536791135,0.1915620326100715,0.0,0.1915620326100715,100.068470067071,30.903430735822703,95.78101630503575,-26.615976973787454,200.125,5.125,195.0,18720,digester_influent_original_dynamic.csv,True,-1,48.514617235015606,-2.0594511997803333,7.0,7.0,9.73389223038532,7.011381301993673,7.84118275584796,0.0143921788040452,48.514617235015606,0.0,0.0,2.0594511997803333,86.6739762307574,484.10379073665587,446.6837679407967,0.2190272593220665,0.9977992194375441,0.6624359616689596,fixed_pH7_PI_both_stages,5,195.0
41,0.1620692213276466,0.0,75.85196646882807,75.85196646882807,342.3122322896963,75.85196646882807,0.11869179650056472,75.73327467232751,73.20939023705112,50.214720810770736,123.42411104782187,12.724633493267557,143.78835847392338,0.15691903444054506,0.0,0.15691903444054506,123.42411104782187,28.757671694784676,78.45951722027253,16.20692213276466,200.25,5.25,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-100.0,-1.7970679461404477,7.0,7.0,5.242132660022672,7.00624714285195,8.02450702334327,0.011277060824587576,0.0,100.0,0.0,1.7970679461404477,75.3885119116958,502.27757238230254,374.1131635192208,0.2215870755230129,0.9984352179379643,0.6620094791004113,fixed_pH7_PI_both_stages,5,195.0
42,-0.4862992076678643,0.0,153.11074063129573,153.11074063129573,518.5933439085977,153.11074063129573,0.3014900460606742,152.80925058523508,27.00103900469685,49.24468086549322,76.24571987019007,5.97547028886572,147.38135132895883,0.19079874074236947,0.0,0.19079874074236947,76.24571987019007,29.47627026579177,95.39937037118473,-48.62992076678643,200.375,5.375,195.0,18720,digester_influent_original_dynamic.csv,True,-1,46.63272237359196,-1.171039937333793,7.0,7.0,9.585940788247223,7.013401914748816,8.124571838611377,0.021039553057748857,46.63272237359196,0.0,0.0,1.171039937333793,238.184067425865,417.5524548939869,471.5732018703254,0.2952423945076348,0.9980309020463387,0.3216278666176581,fixed_pH7_PI_both_stages,5,195.0
43,0.5061033754881252,0.0,229.03399210773063,229.03399210773063,932.5774857575626,229.03399210773063,0.7288316895341199,228.3051604181965,72.43157382168654,82.3126997281143,154.74427354980082,12.750376758033704,144.07925736578088,0.15063616905566427,0.0,0.15063616905566427,154.74427354980082,28.815851473156176,75.31808452783213,50.610337548812524,200.5,5.5,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-99.93830283800253,-2.064711226267102,7.0,7.0,5.191236516122661,7.017623889945813,8.322028413675143,0.026600895799610016,0.0,99.93830283800253,0.0,2.064711226267102,184.754009396324,456.8811330088334,751.9455213071778,0.24559245275118236,0.9968178012231856,0.359390756675965,fixed_pH7_PI_both_stages,5,195.0
44,0.08420806530972698,0.0,167.83025694653105,167.83025694653105,830.2554431511803,167.83025694653105,0.4800269585970093,167.35022998793403,44.08741216969378,87.24808955594153,131.3355017256353,6.323037424991391,153.6210319392378,0.18438097761363012,0.0,0.18438097761363012,131.3355017256353,30.724206387847563,92.19048880681505,8.420806530972698,200.625,5.625,195.0,18720,digester_influent_original_dynamic.csv,True,-1,47.98289578793289,-2.6014036119982458,7.0,7.0,9.491715918180095,7.016384908887425,8.609732032591866,0.022272754487249774,47.98289578793289,0.0,0.0,2.6014036119982458,148.566662962553,538.681741061872,633.558940524017,0.20214291677455587,0.9971398068064095,0.5198591192274576,fixed_pH7_PI_both_stages,5,195.0
45,0.5794642969089244,0.0,186.30559011176618,186.30559011176618,840.8285767652026,186.30559011176618,0.4931639346880908,185.8124261770781,81.99053764284193,80.0607697779577,162.05130742079962,12.345181560145484,139.50055162964404,0.15240953480795674,0.0,0.15240953480795674,162.05130742079962,27.900110325928807,76.20476740397837,57.946429690892444,200.75,5.75,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-96.29681435441556,-2.46463812674832,7.0,7.0,5.280872087048953,7.012617657059623,8.852370783844016,0.025002380411231824,0.0,96.29681435441556,0.0,2.46463812674832,193.712114089391,552.4474211092222,694.4453178795477,0.2215738085740527,0.9973529300200159,0.4297282208758665,fixed_pH7_PI_both_stages,5,195.0
46,0.2333342648090739,0.0,244.91755594224418,244.91755594224418,900.8004337318825,244.91755594224418,0.7921987352832732,244.12535720696098,49.897105659098955,92.41333415946619,142.31043981856513,5.952256421350073,145.359132784357,0.17981037356157267,0.0,0.17981037356157267,142.31043981856513,29.0718265568714,89.90518678078634,23.33342648090739,200.875,5.875,195.0,18720,digester_influent_original_dynamic.csv,True,-1,45.605042466044495,-2.0130089047560893,7.0,7.0,9.27578168941578,7.021526196105138,9.085573982394434,0.03140371470178909,45.605042466044495,0.0,0.0,2.0130089047560893,206.082709304396,577.5147693258951,765.8111313242671,0.271888807743561,0.9967654473268139,0.37732425429420363,fixed_pH7_PI_both_stages,5,195.0
47,0.8306223847510265,0.0,186.94923057670675,186.94923057670675,651.0101747542997,186.94923057670675,0.588858370365139,186.36037220634162,86.71505810130594,99.44415258731381,186.15921068861977,11.38525499016555,128.65338138887077,0.1547325918714859,0.0,0.1547325918714859,186.15921068861977,25.730676277774155,77.36629593574295,83.06223847510265,201.0,6.0,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-87.9516502093518,-3.1303897119726107,7.0,7.0,5.426589080143428,7.016091562876057,9.335016766166707,0.024804282618483792,0.0,87.9516502093518,0.0,3.1303897119726107,123.889867437861,675.9829650320142,764.9612584786742,0.287167908930554,0.9968501695965872,0.5319313285245701,fixed_pH7_PI_both_stages,5,195.0
48,0.08177253843215083,0.0,128.1997294552986,128.1997294552986,466.55961068769403,128.1997294552986,0.2839840255232715,127.91574542977533,45.26297070473724,80.20487380444905,125.4678445091863,5.527037574790025,133.93435090013747,0.18100744097188745,0.0,0.18100744097188745,125.4678445091863,26.786870180027496,90.50372048594373,8.177253843215084,201.125,6.125,195.0,18720,digester_influent_original_dynamic.csv,True,-1,41.73946061606434,-2.4768399822558615,7.0,7.0,9.128454765375675,7.012040758364482,9.541345331483647,0.018227761884944745,41.73946061606434,0.0,0.0,2.4768399822558615,101.880545833986,492.48523455652673,551.8463870355409,0.27477674131786994,0.9977848313196144,0.6256243608721135,fixed_pH7_PI_both_stages,5,195.0
49,0.338062794718428,0.0,109.34765735168492,109.34765735168492,339.64048511761206,109.34765735168492,0.18771583538561457,109.1599415162993,73.17618782938537,63.62665606653567,136.80284389592103,10.530960922120403,118.9998584199606,0.1583931854801722,0.0,0.1583931854801722,136.80284389592103,23.799971683992123,79.1965927400861,33.8062794718428,201.25,6.25,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-82.2579379566087,-1.9897494203545334,7.0,7.0,5.557877122709597,7.008228216386576,9.701523130667185,0.014865315754905415,0.0,82.2579379566087,0.0,1.9897494203545334,80.0482446108664,664.988789555891,476.71367486524616,0.32195118704361636,0.9982833117788533,0.5818748897555167,fixed_pH7_PI_both_stages,5,195.0
50,-0.294131891362706,0.0,149.99539980470178,149.99539980470178,338.1308763304793,149.99539980470178,0.25920169791179676,149.73619810679,29.46862534350346,57.26535066356547,86.73397600706893,4.973121669347181,121.71078817697861,0.1836100150158876,0.0,0.1836100150158876,86.73397600706893,24.342157635395722,91.80500750794381,-29.413189136270603,201.375,6.375,195.0,18720,digester_influent_original_dynamic.csv,True,-1,38.25665010998859,-1.5283232447888535,7.0,7.0,9.031242944807762,7.011155065087579,9.793470270994849,0.021337816770908423,38.25665010998859,0.0,0.0,1.5283232447888535,212.296231484007,392.27557399765107,495.6966195301625,0.4436016060778213,0.9982719356843659,0.3817807128627049,fixed_pH7_PI_both_stages,5,195.0
51,0.6021317164814413,0.0,282.78209593226484,282.78209593226484,829.7055393180615,282.78209593226484,0.865911809951523,281.9161841223134,69.60284772370623,90.59840268406009,160.20125040776634,10.050046530232818,113.56552579163088,0.15454994720259205,0.0,0.15454994720259205,160.20125040776634,22.713105158326176,77.27497360129603,60.213171648144126,201.5,6.5,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-78.50101343323833,-1.8993588086242292,7.0,7.0,5.571040745206689,7.0194407121039015,9.924307599834497,0.032461886414836175,0.0,78.50101343323833,0.0,1.8993588086242292,188.218622036691,676.8327409728535,852.1510057905217,0.34082223455406196,0.9969378831884785,0.3203823862517846,fixed_pH7_PI_both_stages,5,195.0
52,0.2810858852432305,0.0,187.32030986790608,187.32030986790608,629.42253843338,187.32030986790608,0.5323809820941555,186.7879288858119,42.5730526998912,100.43930694179875,143.01235964168995,5.105687339710388,122.61076718751087,0.18076323535972946,0.0,0.18076323535972946,143.01235964168995,24.522153437502176,90.38161767986473,28.108588524323054,201.625,6.625,195.0,18720,digester_influent_original_dynamic.csv,True,-1,37.907445400749495,-2.9380533169336,7.0,7.0,8.96986600304481,7.016587609821256,10.171998610375075,0.024534342886766154,37.907445400749495,0.0,0.0,2.9380533169336,121.101916149648,493.2094082120388,724.2272259996763,0.2976066130935548,0.9971579110536941,0.5361901601199902,fixed_pH7_PI_both_stages,5,195.0
53,0.5786337582904832,0.0,172.77391442290934,172.77391442290934,540.9819008973176,172.77391442290934,0.38350863460093343,172.39040578830839,74.20001839081193,82.701339916503,156.90135830731495,9.841471203183582,111.20862459597447,0.15359251511814348,0.0,0.15359251511814348,156.90135830731495,22.241724919194894,76.79625755907173,57.86337582904832,201.75,6.75,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-76.12899183821413,-2.6027777872545146,7.0,7.0,5.626352210845419,7.0110299332447035,10.344788186168852,0.023423645765641873,0.0,76.12899183821413,0.0,2.6027777872545146,158.082099154543,686.7975975193424,670.3084877882336,0.3193709699646738,0.9977802862435459,0.47866797596580374,fixed_pH7_PI_both_stages,5,195.0
54,0.15924037104600886,0.0,252.21580741069695,252.21580741069695,691.8398341212503,252.21580741069695,0.685566045674969,251.53024136502196,38.91748129247742,89.82263057530876,128.7401118677862,4.79616939660749,116.60045784844431,0.1789919663869929,0.0,0.1789919663869929,128.7401118677862,23.320091569688863,89.49598319349646,15.924037104600885,201.875,6.875,195.0,18720,digester_influent_original_dynamic.csv,True,-1,36.440142287170616,-1.9292128856893025,7.0,7.0,8.908780560774712,7.019297790078436,10.45763125452132,0.031193841533654485,36.440142287170616,0.0,0.0,1.9292128856893025,193.699986452722,477.3700013882051,765.3264514858724,0.3645580884064767,0.9972818276034593,0.35613402465708904,fixed_pH7_PI_both_stages,5,195.0
55,0.7748157106892765,0.0,205.3406883965792,205.3406883965792,533.6332777747544,205.3406883965792,0.5700464172858037,204.7706419792934,74.5171052136739,99.72045578615261,174.23756099982648,9.591726956951607,108.38651461355315,0.1501573740163764,0.0,0.1501573740163764,174.23756099982648,21.67730292271063,75.07868700818821,77.48157106892765,202.0,7.0,195.0,18720,digester_influent_original_dynamic.csv,True,-1,-73.76823576200086,-2.9655798936119835,7.0,7.0,5.641077187622305,7.015016420726295,10.62193704124105,0.025948969846449295,0.0,73.76823576200086,0.0,2.9655798936119835,127.807005958275,680.2970475916468,777.6929703711444,0.3847973823012835,0.9972238993560553,0.48563417491598254,fixed_pH7_PI_both_stages,5,195.0
0,1.340429389245939,0.0,4.556310140554997,4.556310140554997,441.32840073510823,4.556310140554997,3.332642637736811,1.2236675028181865,61.09576895122756,133.5934022506489,194.6891712018764,2.5,62.5,0.09456399569663952,0.0017284688579254732,0.096292464554565,194.6891712018764,12.5,48.1462322772825,134.0429389245939,234.125,0.125,234.0,22464,digester_influent_original_dynamic.csv,True,14,0.0,20.0,,,7.16514989539976,7.908325171991329,0.23415412059702478,0.1306986784159886,0.0,0.0,20.0,0.0,192.535727657106,418.1350524241246,776.4457197566975,0.01032408096321397,0.2685654542974402,29.32052431232789,dqn1000_deterministic,6,234.0
1,1.3643265862998768,0.0,7.657636395966795,7.657636395966795,333.33189269967613,7.657636395966795,3.209395132169954,4.4482412637968425,58.95429900895789,130.04048580588798,188.99478481484593,0.6999999999999998,7.910000000000002,0.09520373389007523,0.0067565184796412716,0.10196025236971651,188.99478481484593,1.5820000000000005,50.98012618485826,136.43265862998769,234.25,0.25,234.0,22464,digester_influent_original_dynamic.csv,True,1,-0.6,-5.0,,,7.159717111586697,7.812115389897141,0.33725870091270227,0.11409762834636261,0.0,0.6,0.0,5.0,241.290165859498,496.08486737259716,1071.2738158193029,0.022973008474968033,0.5808895896571544,16.98180470861467,dqn1000_deterministic,6,234.0
2,1.6769938566534968,0.0,15.542522127222952,15.542522127222952,412.85261349149596,15.542522127222952,3.7340750230254427,11.808447104197514,61.83056184908172,159.28545499648612,221.11601684556786,2.5250000000000004,28.5325,0.0954202623604364,0.0,0.0954202623604364,221.11601684556786,5.7065,47.7101311802182,167.69938566534967,234.375,0.375,234.0,22464,digester_influent_original_dynamic.csv,True,5,-0.2,-20.0,,,7.163419621042238,7.49231571119945,0.4080902989115636,0.07021175586700562,0.0,0.2,0.0,20.0,400.343669478129,504.6205464589977,1381.056931094607,0.037646660380274186,0.7597510241606701,10.248365978999981,dqn1000_deterministic,6,234.0
3,1.5643886690859943,0.0,21.035944483828995,21.035944483828995,1060.8543601415938,21.035944483828995,2.024927283802307,19.011017200026686,77.08103415589187,127.39530135808954,204.4763355139814,0.6999999999999998,7.910000000000002,0.09291093721076399,0.0,0.09291093721076399,204.4763355139814,1.5820000000000005,46.455468605381995,156.43886690859944,234.5,0.5,234.0,22464,digester_influent_original_dynamic.csv,True,1,-0.6,-5.0,,,7.123780891950474,7.429820477258929,0.6422042500195158,0.032034155981158344,0.0,0.6,0.0,5.0,244.175397445059,717.8411157873154,795.6942434818465,0.019829248268368616,0.9037396545061747,6.056077085391739,dqn1000_deterministic,6,234.0
